index,car_id,problem_category
25658,42026,engine
25671,275072,visibility/wiper
25674,261934,engine
25675,214588,wheels
25681,98253,power train
25682,109654,power train
25686,170290,visibility/wiper
25698,191387,engine
25704,26757,fuel/propulsion system
25713,21983,structure
25723,98536,service brakes
25732,226263,electrical system
25737,240746,power train
25749,16981,power train
25757,161459,engine
25768,281632,service brakes
25779,288118,visibility
25789,33977,electrical system
25793,54142,engine
25810,60297,exterior lighting
25822,176908,electrical system
25829,70405,electrical system
25830,18650,air bags
25841,81888,engine
25854,188341,service brakes
25855,187355,power train
25879,268443,engine
25884,15523,service brakes
25897,290413,vehicle speed control
25922,265227,power train
25923,184365,suspension
25926,267440,electrical system
25928,46629,air bags
25936,70142,electrical system
25941,205537,electrical system
25958,76003,engine
25959,150204,wheels
25961,160247,power train
25965,259359,engine
25987,51178,steering
25989,213988,electrical system
25994,214644,electrical system
25996,62512,structure
25998,137992,air bags
26007,128801,wheels
26028,28360,electrical system
26033,79582,engine and engine cooling
26034,113198,exterior lighting
26052,110967,seat belts
26056,246450,electrical system
26079,283396,vehicle speed control
26087,287917,vehicle speed control
26094,293741,steering
26101,215987,vehicle speed control
26118,232150,engine
26130,171913,electrical system
26135,297774,suspension
26148,173411,engine
26155,277750,fuel/propulsion system
26156,245912,power train
26160,27936,air bags
26167,212317,forward collision avoidance
26190,272601,service brakes
26194,89636,air bags
26209,121619,power train
26212,154322,engine
26213,11725,structure
26218,112280,electrical system
26219,114894,steering
26224,199682,equipment
26228,258437,forward collision avoidance
26230,62942,tires
26243,213494,tires
26244,127715,seat belts
26255,29144,forward collision avoidance
26258,134172,power train
26259,53114,engine
26261,296536,electrical system
26266,266863,wheels
26276,130458,electrical system
26279,258039,forward collision avoidance
26285,143686,electrical system
26289,160360,engine and engine cooling
26300,91941,back over prevention
26304,217610,electrical system
26305,264301,electrical system
26308,147219,engine
26309,218314,wheels
26325,237560,tires
26326,106892,engine
26331,63121,power train
26336,203010,steering
26338,293305,power train
26339,223821,structure
26345,42661,forward collision avoidance
26378,165403,air bags
26397,267232,structure
26398,37330,engine
26405,125773,power train
26409,266112,steering
26428,25519,vehicle speed control
26434,96743,electrical system
26438,91874,electrical system
26446,253852,power train
26452,158917,electrical system
26479,113365,steering
26494,255159,electrical system
26524,24343,engine
26535,126312,engine and engine cooling
26538,7933,engine
26543,69418,back over prevention
26546,24196,structure
26559,47698,exterior lighting
26561,181271,engine
26581,204534,suspension
26592,138832,power train
26594,75897,electrical system
26597,37799,power train
26600,227145,engine and engine cooling
26612,106649,engine
26630,239520,power train
26653,220292,power train
26656,134546,air bags
26659,95303,engine
26660,108435,engine
26663,107263,electrical system
26670,52299,engine and engine cooling
26687,131520,visibility/wiper
26694,281122,electrical system
26695,214882,power train
26714,35679,vehicle speed control
26728,138113,power train
26729,234753,power train
26738,83209,power train
26744,182300,seat belts
26764,201773,engine
26768,111375,engine and engine cooling
26771,265919,electrical system
26780,79984,visibility/wiper
26784,118868,power train
26787,162709,air bags
26788,163489,service brakes
26790,146763,electrical system
26797,141694,engine
26803,43065,steering
26804,86665,power train
26815,142041,structure
26820,33353,engine
26822,75072,fuel system
26833,40829,back over prevention
26838,152954,suspension
26846,90344,engine
26875,132393,fuel/propulsion system
26885,54200,forward collision avoidance
26894,46117,electrical system
26898,133725,steering
26905,26807,power train
26919,9480,fuel/propulsion system
26921,25612,steering
26922,90843,electrical system
26936,102953,power train
26940,21233,electrical system
26976,52397,power train
26987,126490,power train
27002,256071,engine
27003,104022,electrical system
27016,250769,electrical system
27019,181244,engine
27020,200401,electrical system
27022,50598,seats
27025,147859,structure
27027,232981,suspension
27040,117858,visibility/wiper
27058,24652,exterior lighting
27062,63407,service brakes
27077,82306,structure
27081,103967,power train
27083,114060,engine
27097,50936,steering
27106,55222,engine
27108,233954,engine
27109,255382,engine
27120,83328,service brakes
27142,222017,steering
27144,90000,service brakes
27147,135174,power train
27152,282698,electrical system
27168,201367,visibility/wiper
27176,75672,service brakes
27190,48682,power train
27193,27661,electrical system
27202,135154,vehicle speed control
27212,164251,electrical system
27213,240369,vehicle speed control
27217,239504,service brakes
27225,67913,visibility/wiper
27227,189590,service brakes
27231,108772,power train
27235,178908,power train
27241,44997,electrical system
27249,255892,steering
27254,45451,vehicle speed control
27273,189893,engine
27277,146501,electrical system
27281,14029,engine
27285,228514,electrical system
27290,46683,forward collision avoidance
27291,285658,vehicle speed control
27295,190361,engine
27297,2459,electrical system
27299,33410,fuel system
27308,37348,power train
27311,182394,exterior lighting
27312,66555,electrical system
27317,89600,service brakes
27328,268371,suspension
27338,165169,electrical system
27341,138609,engine
27363,51882,visibility/wiper
27371,18930,power train
27391,92506,vehicle speed control
27392,134530,power train
27411,181354,power train
27416,53445,wheels
27418,37952,forward collision avoidance
27421,188958,structure
27423,18197,steering
27429,132691,steering
27436,84333,air bags
27441,235795,electrical system
27445,214739,fuel system
27447,54265,electrical system
27460,24792,engine
27474,61208,engine and engine cooling
27478,137850,service brakes
27486,41769,steering
27495,90329,engine
27497,28634,power train
27508,154207,back over prevention
27510,103088,power train
27514,186488,power train
27528,197224,power train
27533,123366,engine
27547,105401,structure
27552,128964,suspension
27571,68628,steering
27585,118637,engine
27591,264066,tires
27592,209460,seats
27605,288792,electrical system
27609,71901,suspension
27610,86197,engine
27615,254285,electrical system
27626,231778,vehicle speed control
27629,282524,power train
27651,164691,engine
27654,149301,structure
27663,178777,power train
27667,12650,power train
27686,36948,steering
27696,228550,power train
27713,149023,engine
27723,296443,power train
27730,245259,structure
27749,163324,exterior lighting
27752,6041,power train
27754,133953,power train
27763,121643,steering
27770,115598,engine
27785,276673,power train
27788,84428,power train
27791,162914,service brakes
27802,40073,power train
27804,144284,service brakes
27810,287418,power train
27811,46678,fuel/propulsion system
27817,75951,steering
27821,209232,fuel system
27826,14425,power train
27829,79584,engine
27831,56086,electrical system
27835,209488,forward collision avoidance
27843,89967,engine and engine cooling
27847,298443,steering
27848,103064,structure
27851,201106,power train
27854,203777,seat belts
27858,208269,electrical system
27865,206344,steering
27873,129129,power train
27895,282635,power train
27908,243958,power train
27912,271852,power train
27924,8138,electrical system
27933,162447,engine
27935,172426,power train
27948,267875,engine
27957,240155,electrical system
27962,49041,power train
27984,208602,lane departure
27986,134189,power train
27998,43794,engine and engine cooling
28001,187554,vehicle speed control
28008,261160,visibility
28013,258356,engine
28021,58705,visibility/wiper
28061,183688,wheels
28077,130624,power train
28084,252084,engine
28085,98956,steering
28093,43432,electrical system
28132,2672,electrical system
28137,170739,engine
28148,287339,structure
28156,109391,visibility
28175,265100,electrical system
28181,125915,fuel/propulsion system
28190,167098,service brakes
28194,93591,power train
28204,298565,air bags
28205,26170,electrical system
28224,107881,steering
28230,275367,electrical system
28242,109378,electrical system
28248,168900,engine
28255,242083,electrical system
28257,91844,visibility/wiper
28273,86073,structure
28278,161949,electrical system
28283,116675,service brakes
28293,147223,power train
28300,24049,electrical system
28305,151976,service brakes
28309,16146,engine and engine cooling
28313,179833,electrical system
28318,213597,engine
28319,11376,service brakes
28322,255817,power train
28328,212905,equipment
28329,97758,power train
28332,237247,electrical system
28340,258704,engine
28343,188437,electrical system
28347,14688,air bags
28365,184917,electrical system
28379,269718,electrical system
28389,184620,service brakes
28397,86916,suspension
28398,269023,steering
28409,191272,service brakes
28435,162034,engine and engine cooling
28441,220708,power train
28451,222447,forward collision avoidance
28453,217399,power train
28461,86801,engine
28474,257173,power train
28476,293257,electrical system
28490,218667,engine and engine cooling
28492,144439,electrical system
28503,133790,suspension
28515,171331,air bags
28523,272555,electrical system
28527,67556,engine
28547,155274,steering
28552,73246,service brakes
28570,177598,power train
28571,173253,engine
28578,213505,electrical system
28582,255244,power train
28583,256901,engine
28588,277805,electrical system
28606,275294,equipment
28610,219646,steering
28615,147489,structure
28630,13392,suspension
28632,286407,suspension
28642,263052,exterior lighting
28647,218504,power train
28651,31144,visibility/wiper
28654,158038,structure
28659,196476,engine and engine cooling
28662,191753,electrical system
28672,215430,engine
28686,285433,power train
28699,263760,vehicle speed control
28702,209764,vehicle speed control
