index,car_id,problem_category
31782,59007,exterior lighting
31783,117679,power train
31784,134982,air bags
31785,118738,engine
31786,104399,power train
31787,23565,engine and engine cooling
31788,153999,wheels
31789,229610,engine
31790,96704,fuel/propulsion system
31791,18219,power train
31792,172334,fuel system
31793,70708,vehicle speed control
31794,149589,structure
31795,232012,steering
31796,239804,electrical system
31797,137750,engine
31798,278257,exterior lighting
31799,76282,power train
31800,188703,structure
31801,77081,fuel/propulsion system
31802,11298,power train
31803,60922,structure
31804,72929,engine
31805,175778,engine and engine cooling
31806,118116,service brakes
31807,120813,visibility/wiper
31808,61453,engine
31809,26223,fuel/propulsion system
31810,129012,electrical system
31811,186068,fuel/propulsion system
31812,180256,steering
31813,80996,electrical system
31814,252066,forward collision avoidance
31815,251565,electrical system
31816,121039,exterior lighting
31817,14970,power train
31818,247368,air bags
31819,72982,electrical system
31820,255388,engine
31821,75915,service brakes
31822,143944,engine
31823,162719,electrical system
31824,238881,service brakes
31825,152355,engine
31826,131141,electrical system
31827,168312,power train
31828,263468,electrical system
31829,179851,visibility/wiper
31830,141594,power train
31831,241745,electrical system
31832,240781,power train
31833,233964,power train
31834,61403,air bags
31835,133317,air bags
31836,299112,visibility/wiper
31837,54224,electrical system
31838,265211,steering
31839,54543,power train
31840,81268,electrical system
31841,36490,steering
31842,230094,fuel/propulsion system
31843,89847,service brakes
31844,180012,electrical system
31845,114756,engine
31846,265458,steering
31847,215872,electrical system
31848,199085,power train
31849,278785,engine
31850,248780,electrical system
31851,38936,service brakes
31852,24438,engine
31853,521,engine
31854,229387,power train
31855,292145,power train
31856,9637,electrical system
31857,125759,steering
31858,60843,visibility/wiper
31859,295252,steering
31860,292486,electrical system
31861,265789,engine and engine cooling
31862,65396,exterior lighting
31863,61130,service brakes
31864,130778,seats
31865,279775,steering
31866,169973,steering
31867,39128,electrical system
31868,13859,engine
31869,33037,power train
31870,80079,equipment
31871,97683,engine and engine cooling
31872,298995,electrical system
31873,209058,electrical system
31874,37046,steering
31875,64582,engine
31876,192318,suspension
31877,278477,power train
31878,76805,power train
31879,108638,power train
31880,166445,vehicle speed control
31881,3975,service brakes
31882,176825,structure
31883,234905,power train
31884,180260,structure
31885,243143,electrical system
31886,282475,forward collision avoidance
31887,132903,structure
31888,232461,steering
31889,182690,visibility/wiper
31890,5214,engine
31891,269311,tires
31892,178042,power train
31893,119819,power train
31894,283999,seats
31895,65775,engine
31896,267886,service brakes
31897,295965,fuel/propulsion system
31898,65756,electrical system
31899,105213,electrical system
31900,151761,electrical system
31901,273444,exterior lighting
31902,232669,electrical system
31903,27168,steering
31904,255312,electrical system
31905,274040,service brakes
31906,244157,service brakes
31907,13400,tires
31908,117141,electrical system
31909,34228,engine
31910,230472,vehicle speed control
31911,53702,forward collision avoidance
31912,213171,service brakes
31913,202245,air bags
31914,27920,vehicle speed control
31915,285854,latches/locks/linkages
31916,288399,electrical system
31917,183095,fuel/propulsion system
31918,60233,exterior lighting
31919,22639,fuel/propulsion system
31920,231320,exterior lighting
31921,26299,electrical system
31922,118471,steering
31923,64521,power train
31924,83112,power train
31925,110791,air bags
31926,10521,engine
31927,97329,engine
31928,176686,engine
31929,249810,visibility/wiper
31930,57746,vehicle speed control
31931,175301,electrical system
31932,296634,power train
31933,96724,electrical system
31934,134974,steering
31935,58685,structure
31936,129405,vehicle speed control
31937,28184,fuel/propulsion system
31938,297854,power train
31939,225557,back over prevention
31940,63562,power train
31941,99083,steering
31942,70688,power train
31943,12459,electrical system
31944,118557,air bags
31945,189011,fuel/propulsion system
31946,202569,power train
31947,140944,structure
31948,204347,electrical system
31949,186085,electrical system
31950,156095,service brakes
31951,2072,suspension
31952,263633,lane departure
31953,271351,steering
31954,151445,electrical system
31955,28140,service brakes
31956,113179,power train
31957,86525,engine
31958,57815,power train
31959,87819,structure
31960,169097,tires
31961,187792,structure
31962,193015,power train
31963,75206,steering
31964,179761,electrical system
31965,151987,steering
31966,252463,wheels
31967,81799,electrical system
31968,92815,electrical system
31969,202019,engine
31970,93239,power train
31971,112300,electrical system
31972,279962,engine
31973,29434,power train
31974,25979,engine
31975,166511,air bags
31976,210596,power train
31977,173194,electrical system
31978,147618,electrical system
31979,164332,structure
31980,253312,steering
31981,187347,electrical system
31982,240086,engine
31983,290715,visibility/wiper
31984,75357,power train
31985,72433,structure
31986,149722,fuel system
31987,266243,air bags
31988,225373,engine
31989,44195,electrical system
31990,107472,electrical system
31991,122218,power train
31992,42529,visibility
31993,159009,engine
31994,62647,power train
31995,41680,power train
31996,190620,electrical system
31997,30063,steering
31998,105746,power train
31999,293364,steering
32000,247211,electrical system
32001,253466,structure
32002,81488,visibility/wiper
32003,103769,structure
32004,208258,service brakes
32005,217773,vehicle speed control
32006,248183,power train
32007,269499,electrical system
32008,45332,electrical system
32009,114230,engine
32010,172083,engine
32011,57369,electrical system
32012,290854,power train
32013,221554,seats
32014,103188,air bags
32015,65394,service brakes
32016,266181,engine
32017,279063,fuel system
32018,202144,air bags
32019,87386,steering
32020,299687,engine
32021,72156,power train
32022,200215,power train
32023,19025,fuel/propulsion system
32024,41864,engine
32025,186946,steering
32026,271016,latches/locks/linkages
32027,120216,steering
32028,20824,engine and engine cooling
32029,49093,wheels
32030,107570,suspension
32031,85716,steering
32032,196709,engine
32033,144608,tires
32034,26751,engine
32035,42286,wheels
32036,93294,exterior lighting
32037,146520,tires
32038,287524,electrical system
32039,147036,air bags
32040,2050,vehicle speed control
32041,54370,seat belts
32042,68267,electrical system
32043,63656,power train
32044,59362,structure
32045,224524,engine
32046,264587,service brakes
32047,55460,engine
32048,25554,engine
32049,136287,service brakes
32050,22872,engine
32051,2394,service brakes
32052,257800,engine
32053,89834,electrical system
32054,100318,fuel/propulsion system
32055,190652,engine
32056,286005,vehicle speed control
32057,68395,engine and engine cooling
32058,281514,electrical system
32059,37432,service brakes
32060,142398,visibility/wiper
32061,86740,air bags
32062,179213,steering
32063,290328,service brakes
32064,299730,steering
32065,121704,air bags
32066,228729,fuel/propulsion system
32067,68000,electrical system
32068,18253,suspension
32069,255191,tires
32070,146318,engine
32071,103417,air bags
32072,153744,seats
32073,149225,structure
32074,214225,power train
32075,133080,service brakes
32076,72041,power train
32077,122420,engine
32078,243639,equipment
32079,141182,back over prevention
32080,47852,power train
32081,119240,fuel/propulsion system
32082,230830,fuel/propulsion system
32083,30099,power train
32084,189996,steering
32085,63909,power train
32086,103791,electrical system
32087,152939,service brakes
32088,79037,structure
32089,225848,steering
32090,285594,engine
32091,102082,power train
32092,295828,power train
32093,195362,engine and engine cooling
32094,281111,engine
32095,13422,fuel/propulsion system
32096,90724,electrical system
32097,73312,engine
32098,155768,exterior lighting
32099,122481,electrical system
32100,147888,wheels
32101,208271,engine
32102,162716,engine
32103,173514,engine
32104,290318,vehicle speed control
32105,142811,seat belts
32106,70958,engine
32107,47222,engine and engine cooling
32108,258580,structure
32109,270892,engine
32110,116807,vehicle speed control
32111,29689,engine
32112,117761,power train
32113,138936,electrical system
32114,44111,electrical system
32115,57317,fuel/propulsion system
32116,288414,steering
32117,186145,engine
32118,53956,service brakes
32119,275828,electrical system
32120,25597,fuel/propulsion system
32121,60883,engine
32122,145260,power train
32123,88868,service brakes
32124,284812,engine and engine cooling
32125,283669,wheels
32126,271778,fuel system
32127,179994,engine
32128,138926,fuel/propulsion system
32129,5558,power train
32130,244771,electrical system
32131,248007,air bags
32132,26604,electrical system
32133,262687,electrical system
32134,160913,air bags
32135,173919,forward collision avoidance
32136,215225,engine
32137,211478,engine
32138,252850,power train
32139,95171,service brakes
32140,297701,seat belts
32141,107601,engine
32142,68684,structure
32143,194115,structure
32144,152396,electrical system
32145,282061,engine
32146,280381,power train
32147,189330,service brakes
32148,108682,engine
32149,231744,engine and engine cooling
32150,193506,suspension
32151,73438,engine
32152,149220,engine and engine cooling
32153,60944,seat belts
32154,31202,visibility/wiper
32155,87836,visibility
32156,48463,service brakes
32157,284956,engine
32158,297785,engine
32159,169057,service brakes
32160,126201,power train
32161,237646,power train
32162,38479,electrical system
32163,36469,power train
32164,271870,electrical system
32165,169821,suspension
32166,293348,air bags
32167,48505,electrical system
32168,171101,service brakes
32169,20871,electrical system
32170,246487,service brakes
32171,209385,electrical system
32172,190757,service brakes
32173,212173,service brakes
32174,191896,engine and engine cooling
32175,34357,power train
32176,297975,electrical system
32177,174227,electrical system
32178,138882,electrical system
32179,164486,visibility/wiper
